student_id,week,attendance,grade,behavior_text,age,gender,scholarship,debt,tuition_up_to_date,courses_enrolled,courses_passed,dropout_label
STU0736,6,63.9,92.4,Satisfactory attendance record,19,1,1,0,1,4,3,0
STU0736,7,62.4,90.9,Average performance,19,1,1,0,1,4,3,0
STU0736,8,60.5,92.9,Met the basic requirements,19,1,1,0,1,4,3,0
STU0736,9,62.1,94.8,Standard participation,19,1,1,0,1,4,3,0
STU0736,10,63.7,94.4,Submitted assignment,19,1,1,0,1,4,3,0
STU0736,11,65.4,94.0,Satisfactory attendance record,19,1,1,0,1,4,3,0
STU0736,12,64.3,95.5,Present but passive,19,1,1,0,1,4,3,0
STU0736,13,65.5,97.2,Present but passive,19,1,1,0,1,4,3,0
STU0736,14,65.5,96.5,No significant changes,19,1,1,0,1,4,3,0
STU0736,15,64.0,97.5,Moderate effort observed,19,1,1,0,1,4,3,0
STU0737,1,86.0,92.7,Enthusiastic about the topic,21,0,1,1,1,6,6,0
STU0737,2,85.5,92.8,Enthusiastic about the topic,21,0,1,1,1,6,6,0
STU0737,3,84.0,91.5,Demonstrated strong leadership,21,0,1,1,1,6,6,0
STU0737,4,84.4,91.0,Completed extra credit work,21,0,1,1,1,6,6,0
STU0737,5,83.2,90.5,Showed initiative in learning,21,0,1,1,1,6,6,0
STU0737,6,83.6,91.7,Consistent performance,21,0,1,1,1,6,6,0
STU0737,7,83.3,90.4,Helped peers with coursework,21,0,1,1,1,6,6,0
STU0737,8,83.0,89.3,Engaged in group discussions,21,0,1,1,1,6,6,0
STU0737,9,81.7,88.7,Showed initiative in learning,21,0,1,1,1,6,6,0
STU0737,10,80.7,88.8,Completed extra credit work,21,0,1,1,1,6,6,0
STU0737,11,81.6,89.6,Perfect attendance this week,21,0,1,1,1,6,6,0
STU0737,12,83.5,90.2,Consistent performance,21,0,1,1,1,6,6,0
STU0737,13,84.8,91.5,Engaged in group discussions,21,0,1,1,1,6,6,0
STU0737,14,86.7,90.1,Engaged in group discussions,21,0,1,1,1,6,6,0
STU0737,15,88.4,91.5,Showed great improvement,21,0,1,1,1,6,6,0
STU0738,1,63.3,74.9,Attended but disengaged,18,0,0,0,1,4,4,0
STU0738,2,64.3,74.0,Followed instructions,18,0,0,0,1,4,4,0
STU0738,3,63.2,73.5,Average performance,18,0,0,0,1,4,4,0
STU0738,4,62.3,75.5,Adequate performance noted,18,0,0,0,1,4,4,0
STU0738,5,62.9,76.2,Completed the quiz,18,0,0,0,1,4,4,0
STU0738,6,61.2,77.2,Quiet in class,18,0,0,0,1,4,4,0
STU0738,7,63.0,78.2,Submitted assignment,18,0,0,0,1,4,4,0
STU0738,8,64.3,77.9,Attended but disengaged,18,0,0,0,1,4,4,0
STU0738,9,65.3,79.8,Adequate performance noted,18,0,0,0,1,4,4,0
STU0738,10,65.6,78.0,No significant changes,18,0,0,0,1,4,4,0
STU0738,11,65.2,77.9,Moderate effort observed,18,0,0,0,1,4,4,0
STU0738,12,64.3,77.8,Attended but disengaged,18,0,0,0,1,4,4,0
STU0738,13,62.8,76.0,Satisfactory attendance record,18,0,0,0,1,4,4,0
STU0738,14,61.2,76.7,Regular attendance,18,0,0,0,1,4,4,0
STU0738,15,60.4,76.9,Standard participation,18,0,0,0,1,4,4,0
STU0739,1,65.2,60.7,Satisfactory attendance record,25,0,0,0,1,6,3,1
STU0739,2,61.5,59.6,Quiet in class,25,0,0,0,1,6,3,1
STU0739,3,59.9,57.2,Completed the quiz,25,0,0,0,1,6,3,1
STU0739,4,59.2,56.1,Present but passive,25,0,0,0,1,6,3,1
STU0739,5,54.8,54.2,Followed instructions,25,0,0,0,1,6,3,1
STU0739,6,51.0,52.3,Met the basic requirements,25,0,0,0,1,6,3,1
STU0739,7,49.1,49.6,Absent without leave,25,0,0,0,1,6,3,1
STU0739,8,48.3,49.2,No homework submitted,25,0,0,0,1,6,3,1
STU0739,9,45.7,45.7,Disruptive behavior in class,25,0,0,0,1,6,3,1
STU0739,10,45.3,42.0,Did not pay attention,25,0,0,0,1,6,3,1
STU0739,11,42.6,40.2,Absent without leave,25,0,0,0,1,6,3,1
STU0739,12,41.5,38.7,Struggling with concepts,25,0,0,0,1,6,3,1
STU0739,13,40.3,35.4,Frequently late to class,25,0,0,0,1,6,3,1
STU0739,14,36.5,33.5,Declined to participate in activities,25,0,0,0,1,6,3,1
STU0739,15,34.0,32.3,No homework submitted,25,0,0,0,1,6,3,1
STU0740,1,87.5,87.0,Demonstrated strong leadership,22,1,1,0,1,5,5,0
STU0740,2,87.9,88.8,Outstanding project submission,22,1,1,0,1,5,5,0
STU0740,3,86.8,89.1,Enthusiastic about the topic,22,1,1,0,1,5,5,0
STU0740,4,86.2,87.7,Excellent presentation skills,22,1,1,0,1,5,5,0
STU0740,5,84.4,89.6,Showed initiative in learning,22,1,1,0,1,5,5,0
STU0740,6,83.7,89.3,Outstanding project submission,22,1,1,0,1,5,5,0
STU0740,7,83.4,89.9,Excellent presentation skills,22,1,1,0,1,5,5,0
STU0740,8,83.3,91.7,Demonstrated strong leadership,22,1,1,0,1,5,5,0
STU0740,9,84.2,91.5,Consistent performance,22,1,1,0,1,5,5,0
STU0740,10,84.3,92.7,Enthusiastic about the topic,22,1,1,0,1,5,5,0
STU0740,11,86.3,92.9,Engaged in group discussions,22,1,1,0,1,5,5,0
STU0740,12,86.1,93.8,Strong problem-solving ability,22,1,1,0,1,5,5,0
STU0740,13,87.7,95.3,Outstanding project submission,22,1,1,0,1,5,5,0
STU0740,14,88.0,95.8,Asked insightful questions,22,1,1,0,1,5,5,0
STU0740,15,89.1,95.1,Engaged in group discussions,22,1,1,0,1,5,5,0
STU0741,1,98.3,66.5,Completed the quiz,19,0,0,0,1,5,5,0
STU0741,2,98.0,66.1,Average performance,19,0,0,0,1,5,5,0
STU0741,3,98.0,67.3,No significant changes,19,0,0,0,1,5,5,0
STU0741,4,99.5,66.7,On-time submission with minor errors,19,0,0,0,1,5,5,0
STU0741,5,100.0,68.4,Satisfactory attendance record,19,0,0,0,1,5,5,0
STU0741,6,100.0,68.3,Submitted assignment,19,0,0,0,1,5,5,0
STU0741,7,100.0,68.5,Attended but disengaged,19,0,0,0,1,5,5,0
STU0741,8,98.6,70.0,Quiet in class,19,0,0,0,1,5,5,0
STU0741,9,96.7,70.2,Attended but disengaged,19,0,0,0,1,5,5,0
STU0741,10,95.2,71.3,Submitted assignment,19,0,0,0,1,5,5,0
STU0741,11,96.2,70.0,Adequate performance noted,19,0,0,0,1,5,5,0
STU0741,12,95.8,69.7,Regular attendance,19,0,0,0,1,5,5,0
STU0741,13,95.4,69.0,Present but passive,19,0,0,0,1,5,5,0
STU0741,14,95.3,69.3,Submitted assignment,19,0,0,0,1,5,5,0
STU0741,15,94.3,69.7,On-time submission with minor errors,19,0,0,0,1,5,5,0
STU0742,1,60.1,72.9,Quiet in class,24,1,1,0,1,4,3,0
STU0742,2,59.2,73.5,Followed instructions,24,1,1,0,1,4,3,0
STU0742,3,60.6,75.1,Met the basic requirements,24,1,1,0,1,4,3,0
STU0742,4,62.2,76.0,Completed the quiz,24,1,1,0,1,4,3,0
STU0742,5,64.0,75.7,Moderate effort observed,24,1,1,0,1,4,3,0
STU0742,6,64.6,76.2,Adequate performance noted,24,1,1,0,1,4,3,0
STU0742,7,64.7,77.6,Present but passive,24,1,1,0,1,4,3,0
STU0742,8,63.1,76.1,Followed instructions,24,1,1,0,1,4,3,0
STU0742,9,61.8,75.4,Quiet in class,24,1,1,0,1,4,3,0
STU0742,10,62.4,76.9,Met the basic requirements,24,1,1,0,1,4,3,0
STU0742,11,61.2,78.6,Present but passive,24,1,1,0,1,4,3,0
STU0742,12,60.1,78.4,Present but passive,24,1,1,0,1,4,3,0
STU0742,13,60.8,79.1,Followed instructions,24,1,1,0,1,4,3,0
STU0742,14,60.6,78.1,Moderate effort observed,24,1,1,0,1,4,3,0
STU0742,15,61.8,76.6,On-time submission with minor errors,24,1,1,0,1,4,3,0
STU0743,1,83.9,73.2,Attended but disengaged,23,1,1,0,1,6,6,0
STU0743,2,84.4,74.7,Regular attendance,23,1,1,0,1,6,6,0
STU0743,3,86.2,74.3,Attended but disengaged,23,1,1,0,1,6,6,0
STU0743,4,88.2,74.7,Followed instructions,23,1,1,0,1,6,6,0
STU0743,5,89.5,76.7,No significant changes,23,1,1,0,1,6,6,0
STU0743,6,91.1,78.6,Completed the quiz,23,1,1,0,1,6,6,0
STU0743,7,92.1,80.0,Met the basic requirements,23,1,1,0,1,6,6,0
STU0743,8,92.0,81.1,Showed initiative in learning,23,1,1,0,1,6,6,0
STU0743,9,93.7,79.5,Submitted assignment,23,1,1,0,1,6,6,0
STU0743,10,94.7,78.2,On-time submission with minor errors,23,1,1,0,1,6,6,0
STU0743,11,93.6,77.7,Standard participation,23,1,1,0,1,6,6,0
STU0743,12,94.3,76.7,Moderate effort observed,23,1,1,0,1,6,6,0
STU0743,13,92.5,75.3,On-time submission with minor errors,23,1,1,0,1,6,6,0
STU0743,14,91.3,77.1,Adequate performance noted,23,1,1,0,1,6,6,0
STU0743,15,92.9,76.5,Quiet in class,23,1,1,0,1,6,6,0
STU0744,1,81.1,33.9,Needs improvement in discipline,23,1,0,1,1,6,5,0
STU0744,2,80.3,33.7,Rude to classmates,23,1,0,1,1,6,5,0
STU0744,3,79.3,34.6,Frequently late to class,23,1,0,1,1,6,5,0
STU0744,4,80.1,36.4,Disruptive behavior in class,23,1,0,1,1,6,5,0
STU0744,5,80.8,34.7,Needs improvement in discipline,23,1,0,1,1,6,5,0
STU0744,6,81.6,35.9,Failed the weekly quiz,23,1,0,1,1,6,5,0
STU0744,7,82.2,36.6,Failed the weekly quiz,23,1,0,1,1,6,5,0
STU0744,8,80.6,36.9,Disruptive behavior in class,23,1,0,1,1,6,5,0
STU0744,9,82.1,38.5,Sleeping in class,23,1,0,1,1,6,5,0
STU0744,10,81.6,37.7,Failed the weekly quiz,23,1,0,1,1,6,5,0
STU0744,11,82.0,38.8,Needs improvement in discipline,23,1,0,1,1,6,5,0
STU0744,12,81.2,39.3,Declined to participate in activities,23,1,0,1,1,6,5,0
STU0744,13,80.6,40.8,Rude to classmates,23,1,0,1,1,6,5,0
STU0744,14,79.5,38.9,Missed multiple deadlines,23,1,0,1,1,6,5,0
STU0744,15,79.0,38.5,Frequently late to class,23,1,0,1,1,6,5,0
STU0745,1,93.2,91.1,Perfect attendance this week,18,1,0,0,1,7,6,0
STU0745,2,94.3,92.7,Helped peers with coursework,18,1,0,0,1,7,6,0
STU0745,3,95.8,93.5,Consistent performance,18,1,0,0,1,7,6,0
STU0745,4,96.8,95.4,Excellent presentation skills,18,1,0,0,1,7,6,0
STU0745,5,95.7,95.1,Showed initiative in learning,18,1,0,0,1,7,6,0
STU0745,6,94.4,96.8,Showed initiative in learning,18,1,0,0,1,7,6,0
STU0745,7,93.0,98.0,Perfect attendance this week,18,1,0,0,1,7,6,0
STU0745,8,93.4,98.2,Consistent performance,18,1,0,0,1,7,6,0
STU0745,9,93.2,99.0,Perfect attendance this week,18,1,0,0,1,7,6,0
STU0745,10,92.6,99.0,Completed extra credit work,18,1,0,0,1,7,6,0
STU0745,11,93.5,97.2,Submitted assignment on time,18,1,0,0,1,7,6,0
STU0745,12,95.4,97.9,Showed initiative in learning,18,1,0,0,1,7,6,0
STU0745,13,95.9,98.4,Completed extra credit work,18,1,0,0,1,7,6,0
STU0745,14,97.6,97.7,Strong problem-solving ability,18,1,0,0,1,7,6,0
STU0745,15,97.8,99.6,Consistent performance,18,1,0,0,1,7,6,0
STU0746,1,58.3,37.2,Failed the weekly quiz,20,0,0,0,0,4,3,1
STU0746,2,56.1,35.0,Struggling with concepts,20,0,0,0,0,4,3,1
STU0746,3,54.7,33.6,Incomplete homework,20,0,0,0,0,4,3,1
STU0746,4,54.2,33.0,Needs improvement in discipline,20,0,0,0,0,4,3,1
STU0746,5,49.3,30.9,Disruptive behavior in class,20,0,0,0,0,4,3,1
STU0746,6,45.8,28.3,Late submission of assignment,20,0,0,0,0,4,3,1
STU0746,7,42.2,26.9,Rude to classmates,20,0,0,0,0,4,3,1
STU0746,8,38.4,25.0,Missed multiple deadlines,20,0,0,0,0,4,3,1
STU0746,9,33.5,23.6,Struggling with concepts,20,0,0,0,0,4,3,1
STU0746,10,30.5,22.9,Frequently late to class,20,0,0,0,0,4,3,1
STU0746,11,28.6,19.4,Frequently late to class,20,0,0,0,0,4,3,1
STU0746,12,25.9,17.2,Missed multiple deadlines,20,0,0,0,0,4,3,1
STU0746,13,25.8,13.2,Rude to classmates,20,0,0,0,0,4,3,1
STU0746,14,24.8,10.1,Disruptive behavior in class,20,0,0,0,0,4,3,1
STU0746,15,21.0,7.9,Declined to participate in activities,20,0,0,0,0,4,3,1
STU0747,1,76.6,92.4,Met the basic requirements,21,0,1,0,1,7,6,0
STU0747,2,76.5,91.0,Standard participation,21,0,1,0,1,7,6,0
STU0747,3,77.2,92.4,Followed instructions,21,0,1,0,1,7,6,0
STU0747,4,76.3,91.5,Present but passive,21,0,1,0,1,7,6,0
STU0747,5,75.5,91.4,Quiet in class,21,0,1,0,1,7,6,0
STU0747,6,77.1,90.3,On-time submission with minor errors,21,0,1,0,1,7,6,0
STU0747,7,75.2,92.2,Standard participation,21,0,1,0,1,7,6,0
STU0747,8,77.0,93.1,Regular attendance,21,0,1,0,1,7,6,0
STU0747,9,77.1,91.3,Standard participation,21,0,1,0,1,7,6,0
STU0747,10,77.0,90.9,Met the basic requirements,21,0,1,0,1,7,6,0
STU0747,11,78.3,92.7,On-time submission with minor errors,21,0,1,0,1,7,6,0
STU0747,12,76.4,93.4,Standard participation,21,0,1,0,1,7,6,0
STU0747,13,74.8,91.4,Standard participation,21,0,1,0,1,7,6,0
STU0747,14,72.9,89.5,Satisfactory attendance record,21,0,1,0,1,7,6,0
STU0747,15,73.4,91.0,Adequate performance noted,21,0,1,0,1,7,6,0
STU0748,1,74.3,91.0,Average performance,25,1,1,0,1,7,7,0
STU0748,2,76.0,89.9,Adequate performance noted,25,1,1,0,1,7,7,0
STU0748,3,75.8,89.0,Completed the quiz,25,1,1,0,1,7,7,0
STU0748,4,75.4,87.9,Followed instructions,25,1,1,0,1,7,7,0
STU0748,5,75.7,89.4,Quiet in class,25,1,1,0,1,7,7,0
STU0748,6,76.9,91.1,No significant changes,25,1,1,0,1,7,7,0
STU0748,7,78.6,89.8,Submitted assignment,25,1,1,0,1,7,7,0
STU0748,8,79.0,88.1,Regular attendance,25,1,1,0,1,7,7,0
STU0748,9,77.8,88.0,Average performance,25,1,1,0,1,7,7,0
STU0748,10,78.0,88.6,Average performance,25,1,1,0,1,7,7,0
STU0748,11,77.1,87.8,Present but passive,25,1,1,0,1,7,7,0
STU0748,12,79.0,86.3,Met the basic requirements,25,1,1,0,1,7,7,0
STU0748,13,77.0,87.9,Regular attendance,25,1,1,0,1,7,7,0
STU0748,14,76.0,86.4,No significant changes,25,1,1,0,1,7,7,0
STU0748,15,74.1,86.3,Satisfactory attendance record,25,1,1,0,1,7,7,0
STU0749,1,69.7,95.1,Satisfactory attendance record,24,0,0,0,0,7,7,0
STU0749,2,69.0,93.6,Standard participation,24,0,0,0,0,7,7,0
STU0749,3,67.4,94.6,Followed instructions,24,0,0,0,0,7,7,0
STU0749,4,69.3,93.5,No significant changes,24,0,0,0,0,7,7,0
STU0749,5,68.7,94.0,Attended but disengaged,24,0,0,0,0,7,7,0
STU0749,6,68.9,93.4,Followed instructions,24,0,0,0,0,7,7,0
STU0749,7,70.1,93.4,Completed the quiz,24,0,0,0,0,7,7,0
STU0749,8,70.8,92.8,Attended but disengaged,24,0,0,0,0,7,7,0
STU0749,9,72.3,92.6,Average performance,24,0,0,0,0,7,7,0
STU0749,10,70.8,93.1,Standard participation,24,0,0,0,0,7,7,0
STU0749,11,69.8,92.2,On-time submission with minor errors,24,0,0,0,0,7,7,0
STU0749,12,70.7,93.9,Submitted assignment,24,0,0,0,0,7,7,0
STU0749,13,72.3,92.9,Completed the quiz,24,0,0,0,0,7,7,0
STU0749,14,71.6,92.2,Met the basic requirements,24,0,0,0,0,7,7,0
STU0749,15,71.5,92.1,Average performance,24,0,0,0,0,7,7,0
STU0750,1,77.0,87.8,Standard participation,20,0,1,0,1,7,7,0
STU0750,2,78.0,89.1,Followed instructions,20,0,1,0,1,7,7,0
STU0750,3,77.4,89.1,Adequate performance noted,20,0,1,0,1,7,7,0
STU0750,4,78.0,90.5,Average performance,20,0,1,0,1,7,7,0
STU0750,5,76.5,89.2,Completed the quiz,20,0,1,0,1,7,7,0
STU0750,6,74.7,90.3,Satisfactory attendance record,20,0,1,0,1,7,7,0
STU0750,7,72.9,90.7,Present but passive,20,0,1,0,1,7,7,0
STU0750,8,72.1,91.6,Followed instructions,20,0,1,0,1,7,7,0
STU0750,9,71.0,90.9,Present but passive,20,0,1,0,1,7,7,0
STU0750,10,70.1,90.2,Completed the quiz,20,0,1,0,1,7,7,0
STU0750,11,68.4,89.1,Met the basic requirements,20,0,1,0,1,7,7,0
STU0750,12,70.1,88.3,Quiet in class,20,0,1,0,1,7,7,0
STU0750,13,71.6,89.2,Followed instructions,20,0,1,0,1,7,7,0
STU0750,14,70.0,87.8,Completed the quiz,20,0,1,0,1,7,7,0
STU0750,15,68.9,89.5,Satisfactory attendance record,20,0,1,0,1,7,7,0
STU0751,1,74.9,40.4,Needs improvement in discipline,24,1,0,1,1,5,4,1
STU0751,2,72.9,37.1,Struggling with concepts,24,1,0,1,1,5,4,1
STU0751,3,72.0,34.3,Needs improvement in discipline,24,1,0,1,1,5,4,1
STU0751,4,69.9,34.3,Incomplete homework,24,1,0,1,1,5,4,1
STU0751,5,67.1,31.3,Sleeping in class,24,1,0,1,1,5,4,1
STU0751,6,64.0,29.3,Declined to participate in activities,24,1,0,1,1,5,4,1
STU0751,7,61.2,26.1,No homework submitted,24,1,0,1,1,5,4,1
STU0751,8,58.8,25.4,Declined to participate in activities,24,1,0,1,1,5,4,1
STU0751,9,54.1,24.4,Needs improvement in discipline,24,1,0,1,1,5,4,1
STU0751,10,49.5,22.6,Needs improvement in discipline,24,1,0,1,1,5,4,1
STU0751,11,46.3,20.5,Failed the weekly quiz,24,1,0,1,1,5,4,1
STU0751,12,41.9,17.1,Rude to classmates,24,1,0,1,1,5,4,1
STU0751,13,41.8,15.1,Needs improvement in discipline,24,1,0,1,1,5,4,1
STU0751,14,36.8,13.1,Sleeping in class,24,1,0,1,1,5,4,1
STU0751,15,32.2,9.2,No homework submitted,24,1,0,1,1,5,4,1
STU0752,1,68.2,84.4,Regular attendance,18,1,1,0,1,5,5,0
STU0752,2,69.0,82.5,Followed instructions,18,1,1,0,1,5,5,0
STU0752,3,69.4,83.3,Moderate effort observed,18,1,1,0,1,5,5,0
STU0752,4,71.2,82.9,Quiet in class,18,1,1,0,1,5,5,0
STU0752,5,71.0,81.6,Met the basic requirements,18,1,1,0,1,5,5,0
STU0752,6,70.6,79.6,Completed the quiz,18,1,1,0,1,5,5,0
STU0752,7,69.8,77.9,Present but passive,18,1,1,0,1,5,5,0
STU0752,8,69.5,76.4,Followed instructions,18,1,1,0,1,5,5,0
STU0752,9,69.3,75.2,Standard participation,18,1,1,0,1,5,5,0
STU0752,10,70.6,77.1,On-time submission with minor errors,18,1,1,0,1,5,5,0
STU0752,11,70.4,76.2,Attended but disengaged,18,1,1,0,1,5,5,0
STU0752,12,69.7,74.5,Satisfactory attendance record,18,1,1,0,1,5,5,0
STU0752,13,70.0,75.9,Standard participation,18,1,1,0,1,5,5,0
STU0752,14,69.9,74.1,Standard participation,18,1,1,0,1,5,5,0
STU0752,15,70.5,73.3,Followed instructions,18,1,1,0,1,5,5,0
STU0753,1,83.6,79.8,Present but passive,23,0,0,1,1,7,7,0
STU0753,2,81.7,79.6,Moderate effort observed,23,0,0,1,1,7,7,0
STU0753,3,83.6,79.0,On-time submission with minor errors,23,0,0,1,1,7,7,0
STU0753,4,82.4,77.2,Completed the quiz,23,0,0,1,1,7,7,0
STU0753,5,82.1,75.9,On-time submission with minor errors,23,0,0,1,1,7,7,0
STU0753,6,80.6,74.3,No significant changes,23,0,0,1,1,7,7,0
STU0753,7,80.8,74.6,On-time submission with minor errors,23,0,0,1,1,7,7,0
STU0753,8,78.9,76.3,Followed instructions,23,0,0,1,1,7,7,0
STU0753,9,80.3,76.4,Present but passive,23,0,0,1,1,7,7,0
STU0753,10,79.2,76.6,Adequate performance noted,23,0,0,1,1,7,7,0
STU0753,11,79.5,75.3,Met the basic requirements,23,0,0,1,1,7,7,0
STU0753,12,81.4,76.2,Quiet in class,23,0,0,1,1,7,7,0
STU0753,13,80.6,75.0,Submitted assignment,23,0,0,1,1,7,7,0
STU0753,14,80.5,73.1,Satisfactory attendance record,23,0,0,1,1,7,7,0
STU0753,15,80.2,71.8,Regular attendance,23,0,0,1,1,7,7,0
STU0754,1,90.8,86.5,Enthusiastic about the topic,23,0,1,0,1,5,5,0
STU0754,2,90.4,85.9,Demonstrated strong leadership,23,0,1,0,1,5,5,0
STU0754,3,88.6,85.5,Consistent performance,23,0,1,0,1,5,5,0
STU0754,4,88.1,87.2,Completed extra credit work,23,0,1,0,1,5,5,0
STU0754,5,87.5,88.4,Strong problem-solving ability,23,0,1,0,1,5,5,0
STU0754,6,89.2,89.5,Asked insightful questions,23,0,1,0,1,5,5,0
STU0754,7,87.6,87.5,Strong problem-solving ability,23,0,1,0,1,5,5,0
STU0754,8,88.6,88.2,Consistent performance,23,0,1,0,1,5,5,0
STU0754,9,88.5,88.8,Perfect attendance this week,23,0,1,0,1,5,5,0
STU0754,10,90.4,88.0,Showed great improvement,23,0,1,0,1,5,5,0
STU0754,11,89.7,89.3,Strong problem-solving ability,23,0,1,0,1,5,5,0
STU0754,12,89.9,89.8,Enthusiastic about the topic,23,0,1,0,1,5,5,0
STU0754,13,90.1,87.9,Enthusiastic about the topic,23,0,1,0,1,5,5,0
STU0754,14,91.7,89.1,Enthusiastic about the topic,23,0,1,0,1,5,5,0
STU0754,15,91.5,87.9,Consistent performance,23,0,1,0,1,5,5,0
STU0755,1,61.8,74.5,Satisfactory attendance record,23,1,0,0,1,6,5,0
STU0755,2,62.9,74.8,Submitted assignment,23,1,0,0,1,6,5,0
STU0755,3,62.5,72.9,Attended but disengaged,23,1,0,0,1,6,5,0
STU0755,4,61.0,74.0,Adequate performance noted,23,1,0,0,1,6,5,0
STU0755,5,59.4,73.3,Present but passive,23,1,0,0,1,6,5,0
STU0755,6,59.9,75.2,Submitted assignment,23,1,0,0,1,6,5,0
STU0755,7,58.9,74.4,Moderate effort observed,23,1,0,0,1,6,5,0
STU0755,8,58.0,75.0,Present but passive,23,1,0,0,1,6,5,0
STU0755,9,56.1,73.2,Adequate performance noted,23,1,0,0,1,6,5,0
STU0755,10,55.4,73.4,Regular attendance,23,1,0,0,1,6,5,0
STU0755,11,57.2,73.6,Quiet in class,23,1,0,0,1,6,5,0
STU0755,12,55.7,73.5,No significant changes,23,1,0,0,1,6,5,0
STU0755,13,57.2,73.8,Attended but disengaged,23,1,0,0,1,6,5,0
STU0755,14,55.4,74.4,Met the basic requirements,23,1,0,0,1,6,5,0
STU0755,15,55.8,73.6,Average performance,23,1,0,0,1,6,5,0
STU0756,1,75.4,78.9,Standard participation,23,0,0,0,1,5,4,0
STU0756,2,77.0,77.3,Regular attendance,23,0,0,0,1,5,4,0
STU0756,3,77.1,76.2,Present but passive,23,0,0,0,1,5,4,0
STU0756,4,75.4,77.2,Met the basic requirements,23,0,0,0,1,5,4,0
STU0756,5,76.9,77.9,Met the basic requirements,23,0,0,0,1,5,4,0
STU0756,6,75.9,78.5,On-time submission with minor errors,23,0,0,0,1,5,4,0
STU0756,7,76.4,79.8,No significant changes,23,0,0,0,1,5,4,0
STU0756,8,76.0,78.8,Completed the quiz,23,0,0,0,1,5,4,0
STU0756,9,74.1,76.9,Regular attendance,23,0,0,0,1,5,4,0
STU0756,10,73.2,75.8,Satisfactory attendance record,23,0,0,0,1,5,4,0
STU0756,11,75.0,76.0,Met the basic requirements,23,0,0,0,1,5,4,0
STU0756,12,75.8,77.5,Moderate effort observed,23,0,0,0,1,5,4,0
STU0756,13,76.0,78.5,On-time submission with minor errors,23,0,0,0,1,5,4,0
STU0756,14,76.9,78.5,Quiet in class,23,0,0,0,1,5,4,0
STU0756,15,78.3,76.9,Regular attendance,23,0,0,0,1,5,4,0
STU0757,1,62.9,88.2,No significant changes,24,0,0,0,1,7,6,0
STU0757,2,64.8,90.0,Satisfactory attendance record,24,0,0,0,1,7,6,0
STU0757,3,65.1,88.9,Regular attendance,24,0,0,0,1,7,6,0
STU0757,4,64.0,89.4,Met the basic requirements,24,0,0,0,1,7,6,0
STU0757,5,63.5,87.9,Quiet in class,24,0,0,0,1,7,6,0
STU0757,6,63.7,87.3,Submitted assignment,24,0,0,0,1,7,6,0
STU0757,7,63.2,86.6,Satisfactory attendance record,24,0,0,0,1,7,6,0
STU0757,8,62.9,88.6,Present but passive,24,0,0,0,1,7,6,0
STU0757,9,62.6,87.1,Adequate performance noted,24,0,0,0,1,7,6,0
STU0757,10,62.0,86.7,Quiet in class,24,0,0,0,1,7,6,0
STU0757,11,61.8,87.1,Followed instructions,24,0,0,0,1,7,6,0
STU0757,12,61.4,88.2,Quiet in class,24,0,0,0,1,7,6,0
STU0757,13,62.5,90.0,Completed the quiz,24,0,0,0,1,7,6,0
STU0757,14,61.9,90.0,Moderate effort observed,24,0,0,0,1,7,6,0
STU0757,15,62.5,91.7,Followed instructions,24,0,0,0,1,7,6,0
STU0758,1,54.9,36.2,Late submission of assignment,18,0,0,0,1,6,0,1
STU0758,2,50.2,36.0,Did not pay attention,18,0,0,0,1,6,0,1
STU0758,3,49.3,32.3,Declined to participate in activities,18,0,0,0,1,6,0,1
STU0758,4,48.9,28.9,No homework submitted,18,0,0,0,1,6,0,1
STU0758,5,47.7,28.6,Rude to classmates,18,0,0,0,1,6,0,1
STU0758,6,46.0,25.2,Did not pay attention,18,0,0,0,1,6,0,1
STU0758,7,42.2,23.7,Rude to classmates,18,0,0,0,1,6,0,1
STU0758,8,40.9,19.8,Missed multiple deadlines,18,0,0,0,1,6,0,1
STU0758,9,37.6,16.9,Disruptive behavior in class,18,0,0,0,1,6,0,1
STU0758,10,34.6,13.7,Frequently late to class,18,0,0,0,1,6,0,1
STU0758,11,31.6,10.8,Sleeping in class,18,0,0,0,1,6,0,1
STU0758,12,30.3,8.2,Declined to participate in activities,18,0,0,0,1,6,0,1
STU0758,13,27.4,4.6,Declined to participate in activities,18,0,0,0,1,6,0,1
STU0758,14,26.3,1.7,Incomplete homework,18,0,0,0,1,6,0,1
STU0758,15,23.5,0.7,Struggling with concepts,18,0,0,0,1,6,0,1
STU0759,1,68.5,78.4,Adequate performance noted,24,0,1,0,1,5,5,0
STU0759,2,68.4,78.0,Moderate effort observed,24,0,1,0,1,5,5,0
STU0759,3,69.6,77.2,Attended but disengaged,24,0,1,0,1,5,5,0
STU0759,4,68.1,76.9,Adequate performance noted,24,0,1,0,1,5,5,0
STU0759,5,69.2,76.0,On-time submission with minor errors,24,0,1,0,1,5,5,0
STU0759,6,67.8,76.8,Average performance,24,0,1,0,1,5,5,0
STU0759,7,67.3,75.9,Present but passive,24,0,1,0,1,5,5,0
STU0759,8,66.7,75.4,Standard participation,24,0,1,0,1,5,5,0
STU0759,9,65.5,76.7,No significant changes,24,0,1,0,1,5,5,0
STU0759,10,66.3,78.0,Average performance,24,0,1,0,1,5,5,0
STU0759,11,66.5,79.8,Adequate performance noted,24,0,1,0,1,5,5,0
STU0759,12,67.2,79.2,Adequate performance noted,24,0,1,0,1,5,5,0
STU0759,13,65.3,79.8,Met the basic requirements,24,0,1,0,1,5,5,0
